time,gFx,gFy,gFz,TgF
1.382805115,0.1077,0.9469,0.3037,1
1.385923499,0.1053,0.9489,0.3068,1.003
1.389558999,0.1038,0.9484,0.3056,1.002
1.394388461,0.1031,0.9474,0.3037,1
1.396576384,0.1036,0.9469,0.3027,1
1.398539999,0.1041,0.9467,0.3012,0.999
1.402462653,0.1053,0.9464,0.2998,0.998
1.406397807,0.1065,0.946,0.2993,0.998
1.410078346,0.1063,0.9457,0.299,0.998
1.414316653,0.1036,0.9438,0.2983,0.995
1.419017653,0.1036,0.9433,0.3003,0.995
1.422718269,0.1024,0.9418,0.3003,0.994
1.426812807,0.1004,0.9416,0.3003,0.993
1.42980873,0.0994,0.9418,0.3007,0.994
1.43247373,0.095,0.9428,0.2995,0.994
1.435739499,0.0938,0.9433,0.2981,0.994
1.439500269,0.0911,0.9406,0.2968,0.991
1.443221499,0.0901,0.9406,0.2966,0.99
1.447591769,0.0894,0.9416,0.2976,0.991
1.451589384,0.0884,0.9428,0.3003,0.993
1.455974269,0.0884,0.945,0.3051,0.997
1.459861461,0.0897,0.9477,0.3068,1
1.467499922,0.0872,0.9489,0.309,1.002
1.472431692,0.0843,0.9506,0.3093,1.003
1.476387846,0.0843,0.9516,0.3093,1.004
1.484151192,0.0853,0.9521,0.3095,1.005
1.488575692,0.0911,0.9521,0.3117,1.006
1.491829538,0.095,0.9508,0.3112,1.005
1.496794422,0.0982,0.9504,0.3108,1.005
1.501099769,0.1004,0.9489,0.3103,1.003
1.504995999,0.1021,0.9474,0.3088,1.002
1.509024653,0.1065,0.9472,0.3083,1.002
1.513135115,0.1087,0.946,0.3059,1
1.517400576,0.1119,0.944,0.3056,0.999
1.521709038,0.1153,0.9428,0.3039,0.997
1.525499192,0.116,0.9398,0.3022,0.994
1.529658846,0.116,0.9389,0.3,0.992
1.533689922,0.1175,0.9364,0.2995,0.99
1.537851422,0.118,0.9354,0.3007,0.99
1.542689038,0.1173,0.935,0.302,0.989
1.546142807,0.1168,0.9337,0.3034,0.989
1.550159038,0.1141,0.9342,0.3049,0.989
1.554048769,0.1112,0.9372,0.3083,0.993
1.558212845,0.107,0.9384,0.311,0.994
1.567357999,0.1036,0.9398,0.3115,0.996
1.573208653,0.0948,0.943,0.3144,0.999
1.575495884,0.0928,0.9428,0.3159,0.999
1.580236499,0.0909,0.9428,0.3166,0.999
1.583533692,0.0877,0.942,0.3166,0.998
1.586265153,0.0865,0.9428,0.3164,0.998
1.590716153,0.0862,0.9442,0.3181,1
1.594796499,0.0872,0.944,0.3186,1
1.598815038,0.0897,0.9442,0.3181,1
1.602641076,0.0919,0.9447,0.3186,1.001
1.606513345,0.095,0.9457,0.3181,1.002
1.610785922,0.0975,0.946,0.3174,1.003
1.61501223,0.1007,0.9438,0.3137,1
1.619389499,0.1033,0.9416,0.311,0.997
1.623575307,0.1058,0.9423,0.3093,0.997
1.627945153,0.108,0.9435,0.3093,0.999
1.631880269,0.1119,0.9433,0.309,0.999
1.636820269,0.1116,0.9423,0.3061,0.997
1.639887422,0.1141,0.9408,0.3054,0.996
1.643948922,0.1151,0.9411,0.302,0.995
1.648209576,0.1134,0.9408,0.3012,0.994
1.652499653,0.1119,0.9425,0.2998,0.995
1.656181269,0.1092,0.9423,0.3,0.995
1.659744269,0.1085,0.944,0.301,0.997
1.66563323,0.106,0.9445,0.3012,0.997
1.668666076,0.1041,0.945,0.3005,0.997
1.67237923,0.1021,0.9462,0.3017,0.998
1.676566692,0.0992,0.9467,0.3022,0.999
1.680982461,0.0953,0.9491,0.3037,1.001
1.684850153,0.095,0.9491,0.3051,1.001
1.688884307,0.0941,0.9489,0.3059,1.001
1.692884038,0.0931,0.9499,0.3064,1.002
1.696988345,0.0933,0.9501,0.3056,1.002
1.701415038,0.0933,0.9518,0.3064,1.004
1.705582076,0.0945,0.9523,0.3051,1.004
1.709740345,0.0953,0.9518,0.3032,1.003
1.714211615,0.0972,0.9518,0.302,1.003
1.718183768,0.0999,0.9526,0.2995,1.004
1.721884922,0.1029,0.9511,0.2968,1.002
1.72588673,0.1036,0.9501,0.2968,1.001
1.730073999,0.1029,0.9486,0.2946,0.999
1.735197768,0.1065,0.9496,0.2944,1
1.738525076,0.1109,0.9496,0.2937,1
1.742425961,0.1131,0.9486,0.2946,1
1.746862153,0.116,0.946,0.2946,0.998
1.751294268,0.118,0.945,0.2946,0.997
1.754795345,0.1192,0.943,0.2956,0.995
1.758604768,0.1185,0.9398,0.2973,0.993
1.76559823,0.119,0.9376,0.2983,0.991
1.772035691,0.1182,0.9364,0.3003,0.99
1.775623615,0.1116,0.9325,0.3061,0.988
1.780479153,0.1087,0.932,0.31,0.988
1.783681268,0.106,0.9315,0.3149,0.989
1.787328922,0.1033,0.9315,0.3203,0.99
1.791426884,0.0994,0.9315,0.3247,0.992
1.796289768,0.0965,0.932,0.3283,0.993
1.800729845,0.095,0.9323,0.3296,0.993
1.804571961,0.0941,0.9342,0.331,0.996
1.808659384,0.0933,0.9369,0.3308,0.998
1.813981538,0.0926,0.9386,0.3296,0.999
1.816934922,0.0919,0.9401,0.3308,1.001
1.821696307,0.0906,0.9416,0.3296,1.002
1.824317653,0.0916,0.943,0.3276,1.003
1.829690499,0.0933,0.944,0.3242,1.002
1.832718499,0.0948,0.9435,0.3218,1.001
1.837045345,0.0982,0.9445,0.3203,1.002
1.840970538,0.0997,0.944,0.3169,1.001
1.844925038,0.0994,0.944,0.3144,1
1.849097538,0.1011,0.9445,0.3139,1
1.853159691,0.1043,0.9442,0.3132,1
1.857134268,0.1055,0.9442,0.3122,1
1.861772884,0.1085,0.944,0.31,1
1.868219499,0.1107,0.944,0.3098,1
1.872655191,0.1124,0.944,0.309,1
1.874656268,0.1138,0.9438,0.3061,0.999
1.881649691,0.1143,0.9433,0.3051,0.998
1.884366807,0.116,0.9435,0.3032,0.998
1.88655823,0.1165,0.9428,0.301,0.996
1.889836999,0.1175,0.943,0.3003,0.997
1.893980307,0.1178,0.944,0.2998,0.997
1.89620673,0.1175,0.9442,0.299,0.997
1.899216038,0.116,0.9438,0.2981,0.996
