time,gFx,gFy,gFz,TgF
2.020121306,-0.012,0.1073,0.8201,0.827
2.053992768,-0.0144,0.1075,0.8267,0.834
2.066221691,0.0105,0.0545,0.8812,0.883
2.07367096,-0.0374,0.1419,0.881,0.893
2.077269345,-0.0183,0.1099,0.8568,0.864
2.083647383,-0.011,0.1092,0.8646,0.872
2.086629768,-0.0068,0.1163,0.8729,0.881
2.094043537,-0.0032,0.117,0.8761,0.884
2.096899383,0.0061,0.1126,0.8722,0.879
2.099101729,0.0086,0.1102,0.8697,0.877
2.101844998,0.0103,0.1099,0.8702,0.877
2.116553306,0.01,0.1073,0.8727,0.879
2.118659306,-0.0039,0.1041,0.891,0.897
2.123196037,-0.01,0.1038,0.9054,0.911
2.126758268,-0.0137,0.1043,0.9237,0.93
2.131357075,-0.0151,0.1041,0.9411,0.947
2.134732614,-0.0149,0.1036,0.9591,0.965
2.139368037,-0.0161,0.107,0.9784,0.984
2.142832421,-0.0193,0.1107,0.9958,1.002
2.146916037,-0.022,0.1148,1.0085,1.015
2.150994575,-0.023,0.1187,1.0175,1.025
2.156004152,-0.0227,0.1226,1.0241,1.032
2.159338652,-0.023,0.127,1.0337,1.042
2.163407152,-0.0235,0.1351,1.042,1.051
2.167494306,-0.0247,0.1402,1.0429,1.053
2.171046575,-0.0259,0.1473,1.0451,1.056
2.175720729,-0.0269,0.1527,1.0429,1.054
2.179585344,-0.0259,0.1559,1.0341,1.046
2.183899498,-0.0239,0.1534,1.02,1.032
2.187754575,-0.0161,0.1581,1.0117,1.024
2.191943729,-0.0171,0.1666,1.0058,1.02
2.196440768,-0.0227,0.1774,0.999,1.015
2.200082844,-0.0281,0.1864,0.9919,1.01
2.204097768,-0.031,0.1918,0.9848,1.004
2.206896152,-0.0313,0.1942,0.9816,1.001
2.209483652,-0.0264,0.1937,0.9748,0.994
2.212076152,-0.0237,0.1932,0.9731,0.992
2.216752691,-0.0191,0.192,0.9687,0.988
2.220650075,-0.0161,0.1915,0.9623,0.981
2.224956844,-0.0115,0.1918,0.9528,0.972
2.228917037,-0.0076,0.1918,0.9504,0.97
2.232975729,-0.0054,0.1969,0.955,0.975
2.23701246,-0.0064,0.2018,0.9569,0.978
2.241166267,-0.0088,0.2089,0.954,0.977
2.245080844,-0.0132,0.2167,0.945,0.97
2.249184652,-0.0151,0.2223,0.9372,0.963
2.252948075,-0.0191,0.227,0.9342,0.962
2.257703844,-0.0205,0.2309,0.9337,0.962
2.261545114,-0.0232,0.2345,0.9367,0.966
2.265551767,-0.0232,0.235,0.9418,0.971
2.269798614,-0.0237,0.2365,0.9433,0.973
2.275365614,-0.0276,0.2409,0.943,0.974
2.278181421,-0.0303,0.2436,0.9401,0.972
2.282278383,-0.0335,0.2389,0.9352,0.966
2.28655346,-0.0364,0.2416,0.932,0.964
2.290370267,-0.0396,0.2499,0.9354,0.969
2.29416646,-0.041,0.2551,0.9403,0.975
2.298197844,-0.0457,0.2555,0.9433,0.978
2.302557229,-0.0489,0.2509,0.9438,0.978
2.307273191,-0.0472,0.2477,0.9418,0.975
2.310781729,-0.0518,0.2448,0.946,0.978
2.315119729,-0.0589,0.2394,0.9472,0.979
2.319179267,-0.0621,0.2355,0.9499,0.981
2.323187806,-0.0657,0.237,0.9521,0.983
2.327237614,-0.0687,0.2402,0.9547,0.987
2.331395344,-0.0694,0.2438,0.9594,0.992
2.335111575,-0.0689,0.2465,0.9616,0.995
2.339553191,-0.0691,0.2482,0.9657,1
2.343642229,-0.0696,0.2519,0.9679,1.003
2.347622075,-0.0699,0.2543,0.9709,1.006
2.351681575,-0.0704,0.2558,0.9765,1.012
2.356017614,-0.0726,0.2568,0.9789,1.015
2.36016396,-0.0748,0.2573,0.9802,1.016
2.364057729,-0.0743,0.2565,0.9802,1.016
2.368064537,-0.0774,0.2553,0.9816,1.017
2.372334614,-0.0909,0.2443,0.9841,1.018
2.376170229,-0.1011,0.2343,0.9882,1.021
2.380215921,-0.1075,0.2511,0.9914,1.028
2.384515498,-0.1031,0.2653,0.9946,1.035
2.389047575,-0.0848,0.2795,0.9985,1.04
2.393163767,-0.0613,0.2849,1.0039,1.045
2.397176037,-0.0374,0.2832,1.0085,1.048
2.401281114,-0.0186,0.279,1.0148,1.053
2.405254806,-0.0122,0.2712,1.0232,1.059
2.407768037,-0.0134,0.2658,1.0276,1.061
2.411003421,-0.0264,0.2477,1.0366,1.066
